,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.21617203124278936,0.226981922056661,0.2167429892860072,0.19887594523405164
q0q1,0.2095193165740104,0.17996952193721485,0.1631119937490916,0.15917994511780945
q0q2,0.2072113572802084,0.169298513120609,0.1481751179004988,0.15715458701526927
q0q3,0.1816936729841023,0.1635524255205541,0.16068456650157298,0.15749476921748054
