,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.17496614531362803,0.19084408966475666,0.19862764322954288,0.16862179830130086
q0q1,0.04851083689327181,0.06553305220846865,0.08789414116344288,0.08849892735660378
q0q2,0.09897823529423637,0.11174331969678493,0.12057317772221345,0.1228340721601842
q0q3,0.12070709490089555,0.1274838707073492,0.13482904922680228,0.13088153019304571
