,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.3119675984472473,0.26066324693563203,0.22490898395180453,0.1903711707325172
q0q1,0.4274335117408486,0.3857544362916924,0.3612511658282699,0.3081929827108879
q0q2,0.4691557787097018,0.4420751585798219,0.3934192357363928,0.3479320876895905
q0q3,0.4543212489000505,0.4206046213173419,0.3870441112080127,0.33465306157665553
