,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.5383792892835332,0.5116812018537695,0.4634611279674474,0.4534069781778544
q0q1,0.3975433942254994,0.37773170157624025,0.33818556329332217,0.31512860536115883
q0q2,0.3780104642307296,0.3878681357389108,0.3459178782101306,0.3010751886485709
q0q3,0.3964671074932042,0.3902599038792072,0.35750534630177755,0.3483644214251271
