,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.3637194118801215,0.28357930904199313,0.2846402125396146,0.2777666062500681
q0q1,0.4683901230171445,0.3976394164287315,0.3519426051743263,0.33768761508966305
q0q2,0.4646244228277481,0.4173344296738082,0.3561554868072291,0.3154623409233891
q0q3,0.4993218061391223,0.434301258779354,0.3842957919443206,0.326085669006308
