,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.18564866670126826,0.19525209916359287,0.16608786496013656,0.15211835937089266
q0q1,0.03014477498667104,0.07981652863903749,0.1211612033465032,0.12160297974992965
q0q2,0.10451794196806743,0.14334524955814684,0.1481473624722268,0.14944416042519212
q0q3,0.1701688923777187,0.1811389370138118,0.18216652809388853,0.16583957558587686
