,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.4023174444849669,0.37777298738212856,0.36488479479489744,0.3527721339243807
q0q1,0.24252544068638265,0.2585083066571642,0.2151993927059884,0.18850506877187084
q0q2,0.27376295568037384,0.25971805187215763,0.2415396745106221,0.19859495648475425
q0q3,0.2729434660237622,0.2686240351258917,0.21961022141725056,0.21020701759584814
