,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.20733572136867687,0.21084859038131404,0.2014870366826239,0.20229178523440586
q0q1,0.2817139266429305,0.20656854031829366,0.18585727518138184,0.17488341066910498
q0q2,0.3110156221482831,0.23513875571641055,0.21196341784363354,0.16380647616953134
q0q3,0.3131411048759839,0.2325916408399273,0.21197004532695127,0.181798805705707
