,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.2353952749562513,0.2456672196815821,0.2504796994341688,0.2555612913443375
q0q1,0.17427914464584668,0.15729656596015132,0.1513813435371512,0.14768337960416106
q0q2,0.19842607871469772,0.20708965797102996,0.2089765103329013,0.202471840485572
q0q3,0.21587229605422134,0.22344584479460247,0.2088300449791836,0.20155094806226947
