,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.2075795433701888,0.20292878726189545,0.19905443705165796,0.18716785280089648
q0q1,0.15078992783725864,0.1404681324093093,0.12802979092761171,0.11318418044625428
q0q2,0.18812171422763715,0.16463654101237016,0.1543182599282271,0.13068579122819418
q0q3,0.203592039734684,0.18411520727042624,0.1790599469426917,0.15036648182158466
