,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.2190227730760889,0.2257910181081737,0.2294777759255293,0.2319516882157166
q0q1,0.15362977556335106,0.14260213302383246,0.1533281295837576,0.14416084525223108
q0q2,0.19368375666790708,0.1960804057347648,0.18775627397813024,0.17024991169007808
q0q3,0.213731463186776,0.2183467524126628,0.20448381689860856,0.1988722793756192
