,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.23408947300000002,,,
q0q1,0.17096998100000002,,,
q0q2,0.21167629899999998,,,
q0q3,0.229673773,,,
