,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.22281229506126646,0.1944786246109067,0.20160794071356086,0.17648418421926787
q0q1,0.09226428597297777,0.12781539509483,0.13819246223862075,0.1610803895893609
q0q2,0.1834877820813852,0.1955292031519739,0.21336546840612794,0.21949371793220274
q0q3,0.2258567056644487,0.2439911976826429,0.2444097244995302,0.24386850124709505
