,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.13079460680840327,0.12662427333933693,0.11653090623460965,0.10796215462064006
q0q1,0.04918689001523783,0.0362671038356765,0.053657135310385566,0.08054693916472172
q0q2,0.05747335253728349,0.07140906505119701,0.10326220698537177,0.09816290312813973
q0q3,0.09329702299337288,0.12377642256745222,0.12228580685924215,0.1142606372088476
