,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.2639356359736657,0.2707625991342064,0.2607903500334908,0.2317427369480881
q0q1,0.1836059558676381,0.16617513512676546,0.1580831473696713,0.1347076487177633
q0q2,0.19784770681780095,0.18793113573047485,0.1664842474367992,0.14984664951682689
q0q3,0.2096515563942321,0.1861342251681289,0.17128838987276526,0.1521396640689953
