,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.21962225354600573,0.2142014957375539,0.2122932452159169,0.20898098236763776
q0q1,0.1683332464231467,0.16077108526378645,0.15637553183687505,0.1560264725399109
q0q2,0.2034280033874006,0.1868674363708905,0.19406515807071006,0.1966171770867256
q0q3,0.22397822089051247,0.22083414017461628,0.2262744729705607,0.2039361052464432
