,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.2451925883069168,0.21210478765837268,0.2039534509449656,0.18190415107595348
q0q1,0.23277576739596104,0.2369356615789133,0.20803715622809807,0.20582218609529496
q0q2,0.28890107957541394,0.2562345091730407,0.24385417118966846,0.2127834471561583
q0q3,0.35466093440441915,0.30569743249454817,0.2907418195043129,0.2750274257888074
