,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.12115583252824284,0.13713100847457446,0.147227921174563,0.15079621618540806
q0q1,0.05525723940216843,0.061541983370076124,0.0694352949839059,0.07938207225250521
q0q2,0.05707549256888458,0.07295335515766964,0.08416756952634065,0.09212663035713813
q0q3,0.053377898028983385,0.09312613112650957,0.10432768226472283,0.10931877644426256
