,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.11977873557552132,0.11987463962080615,0.11996596298726328,0.12009351591066275
q0q1,0.2526698790937668,0.24171504888185394,0.2216469021036424,0.20162031076556766
q0q2,0.2820286361909724,0.28029682730003314,0.2528488475449769,0.2408982443225637
q0q3,0.24711192745797494,0.23132444025902865,0.2340502026379017,0.21899517070202187
