,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.1990750848195474,0.1649774592451859,0.17021763855160355,0.1667180121817102
q0q1,0.1425598715375732,0.14815973907405294,0.14198781344198513,0.15321671123645975
q0q2,0.17740927004703555,0.1619705504536444,0.1814054495028294,0.17776203627634835
q0q3,0.19548326012871275,0.1930668721160472,0.19601664724300927,0.1814279863757244
