,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.21148041757737027,0.2190739389368325,0.22326005110278727,0.22195638693827796
q0q1,0.3438598808898705,0.2592973832552349,0.2292575231147533,0.2176013765603858
q0q2,0.3316109137008298,0.2465212093751141,0.20972378879611994,0.18011670236789046
q0q3,0.3820585408401475,0.25208782803345003,0.2033278772214174,0.17672002024748554
