,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.2556261929289321,0.2409048217208529,0.23040525188097075,0.20357758375084076
q0q1,0.29867129287952665,0.29936999382148305,0.2585334483444905,0.26047925771529684
q0q2,0.3475659320582661,0.3326772937238903,0.29379459554032034,0.28263392632441386
q0q3,0.4092454561460577,0.3678763997641172,0.30903450258568804,0.3062615084662237
