,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.38584710012797896,0.30486692559652345,0.2892048324080149,0.284711495059538
q0q1,0.4783351657621716,0.3966064738889704,0.3507830258077305,0.32063071352989025
q0q2,0.5052319966054966,0.4337342403812508,0.3840567517855796,0.32615670875293845
q0q3,0.493924643887574,0.4412874032179519,0.38343517923435455,0.3318137755543036
