,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.1237311544168628,0.14044164620991542,0.14475272981683338,0.1486325537909022
q0q1,0.05718104474277636,0.05047974489129824,0.06227293843481626,0.07456448339990977
q0q2,0.05915995485344465,0.060999742324078426,0.08091097400106112,0.08800239060053054
q0q3,0.06029663055689689,0.09585505105063608,0.10390890131017752,0.10864054242610732
