,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.12229050581492855,0.14377738460706005,0.14910315667962906,0.1397984581250916
q0q1,0.046929385718837036,0.05577028435995804,0.08025353466103982,0.08753721684352657
q0q2,0.1412053232802868,0.13432419784592034,0.12775422006632894,0.1315539106819183
q0q3,0.10249873753278596,0.12150815869457415,0.1350150565795242,0.13034465742525933
