,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.2977547040144347,0.2487138169458837,0.2226632886684332,0.2341637167112706
q0q1,0.4278841654713813,0.3398667205632287,0.2998196920793168,0.27496899873829084
q0q2,0.4660420865229349,0.3333722852446167,0.29583464782086666,0.2449933369651347
q0q3,0.4899131671488354,0.3804345600339925,0.3400501917187863,0.2622400783910439
