,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.14465885538148207,0.1304757505277682,0.12908982239476405,0.13012354473184568
q0q1,0.16806641257797522,0.16471894776948168,0.15009736989267036,0.1487237062184692
q0q2,0.21112313926257326,0.19145853300517424,0.1824231624834412,0.18272681168446436
q0q3,0.21815118860770016,0.1945810055376188,0.1889033031473225,0.17236470245978786
