,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.11381712671134815,0.07201696877178436,0.04721154077925977,0.04317638510540983
q0q1,0.35313816714275353,0.2836067192793724,0.2248782748142116,0.21938886592154566
q0q2,0.3238169213550637,0.27779246500120675,0.2571063893105282,0.2444456797590785
q0q3,0.31174697838592763,0.2826220476294651,0.2498234140213713,0.2437851553403555
