,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.3638261142078161,0.3000271756593001,0.2795150095734778,0.2705667736883902
q0q1,0.467783264532352,0.3909777518079148,0.35001271198435474,0.3367807267771198
q0q2,0.4602371051921107,0.4206672797124472,0.35608693418812803,0.3142995302024989
q0q3,0.4981602602586457,0.4318517230210059,0.3813209472653992,0.3322788641540004
