,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.06542296106596714,0.06428514894950918,0.06152868155855211,0.058176311868841375
q0q1,0.2905688458330986,0.28497462521066863,0.27847993892345146,0.2661498503984805
q0q2,0.3005230448339704,0.29002378272912155,0.2815065342233346,0.2680708846429791
q0q3,0.32938910112315634,0.30717532110286444,0.2804448853314478,0.2630147803965126
