,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.5647408401725237,0.5393811345063899,0.5057210273694336,0.488812444816992
q0q1,0.4280695057291925,0.4025839840057558,0.37068945450888935,0.34350492367031904
q0q2,0.42163261583168776,0.42681094107356937,0.39693359703623465,0.33497822586152315
q0q3,0.4849165530361418,0.4156463729944632,0.3685884312426943,0.3659887865465501
