,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.5599787035917154,0.5074521178426331,0.4682152143420393,0.4468746302515635
q0q1,0.4040828498722124,0.3766301396635174,0.3396321898910508,0.3228917765787763
q0q2,0.4655432759992619,0.43773754048223534,0.391011842785253,0.33168942679054697
q0q3,0.44700527303783094,0.417144978264948,0.36087385732563015,0.3462241304526733
