,BASEL III T+1,BASEL III T+2,BASEL III T+3,BASEL III T+4
q0,0.4159937290903721,0.3672505863092181,0.2768863388628318,0.2517055913073827
q0q1,0.3372002354678317,0.3053708442591181,0.30884096345481743,0.2617230097051271
q0q2,0.4173216969036982,0.3807474474315593,0.30008435738031003,0.2769671823110037
q0q3,0.4403378220594759,0.3882774450630933,0.3356232416709498,0.31318184329410625
